GO.ID	Term	Annotated	Significant	Expected	p_val	FDR	status_name	DAG_level	study	comparison	genelist	comb
GO:0006355	regulation of transcription, DNA-templat...	2299	392	272.06	6.39967571452718e-15	1.6303173882758e-12	significant	11	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0009889	regulation of biosynthetic process	3023	484	357.74	1.8444582913542e-13	4.27159772474984e-11	significant	5	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0051252	regulation of RNA metabolic process	2442	404	288.98	2.48688554348575e-13	5.27945076835828e-11	significant	8	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0065007	biological regulation	7643	1073	904.46	1.03126581624653e-12	2.10171973351042e-10	significant	2	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0031326	regulation of cellular biosynthetic proc...	2946	468	348.62	1.80169279638324e-12	3.5306249221433e-10	significant	6	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0031323	regulation of cellular metabolic process	3744	572	443.06	4.2188046336286e-12	7.67671771726347e-10	significant	5	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0019219	regulation of nucleobase-containing comp...	2509	405	296.91	8.39649187990416e-12	1.42600420427039e-09	significant	6	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0034654	nucleobase-containing compound biosynthe...	3100	484	366.85	1.10907721977586e-11	1.82282207572838e-09	significant	6	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0019222	regulation of metabolic process	4292	634	507.91	1.06066169856884e-10	1.68877229819008e-08	significant	4	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0010555	response to mannitol	48	23	5.68	7.01458895876628e-10	9.92759187358728e-08	significant	6	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0071229	cellular response to acid chemical	801	151	94.79	3.3720533185181e-09	4.15662951584408e-07	significant	5	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0071396	cellular response to lipid	604	121	71.48	3.42646594044065e-09	4.15662951584408e-07	significant	6	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0006470	protein dephosphorylation	392	87	46.39	4.09107211087761e-09	4.84744474533057e-07	significant	8	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0019748	secondary metabolic process	449	96	53.13	5.02277344296349e-09	5.81614333906796e-07	significant	3	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0097164	ammonium ion metabolic process	91	32	10.77	5.78905737950471e-09	6.55449941079478e-07	significant	4	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0070887	cellular response to chemical stimulus	1847	295	218.57	2.37112894610838e-08	2.51685457925462e-06	significant	4	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0009739	response to gibberellin	251	61	29.7	2.69622318793429e-08	2.80352186582147e-06	significant	6	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:1901701	cellular response to oxygen-containing c...	1135	194	134.31	6.07665453618622e-08	6.19211097237376e-06	significant	5	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0010959	regulation of metal ion transport	31	16	3.67	7.40486491553974e-08	7.39760524405391e-06	significant	8	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0006629	lipid metabolic process	1555	251	184.02	1.17548079170185e-07	1.15174512186941e-05	significant	4	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0006597	spermine biosynthetic process	16	11	1.89	1.54726538955732e-07	1.40773520710616e-05	significant	10	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0008215	spermine metabolic process	16	11	1.89	1.54726538955732e-07	1.40773520710616e-05	significant	9	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0009991	response to extracellular stimulus	558	107	66.03	2.7461516260209e-07	2.45467412887307e-05	significant	4	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0009566	fertilization	78	26	9.23	5.05179582077064e-07	4.36252537403837e-05	significant	6	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0009567	double fertilization forming a zygote an...	78	26	9.23	5.05179582077064e-07	4.36252537403837e-05	significant	7	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0042594	response to starvation	358	75	42.37	5.35486172549661e-07	4.54717008190087e-05	significant	6	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0009809	lignin biosynthetic process	88	28	10.41	5.53509835544052e-07	4.62316821655237e-05	significant	7	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0009738	abscisic acid-activated signaling pathwa...	354	74	41.89	6.93654330956878e-07	5.60979177178618e-05	significant	8	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:1905582	response to mannose	28	14	3.31	8.12052451868074e-07	6.46469881604349e-05	significant	8	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0032870	cellular response to hormone stimulus	1205	197	142.6	1.2017710209013e-06	9.15766500464846e-05	significant	6	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0009699	phenylpropanoid biosynthetic process	134	36	15.86	1.51380011533096e-06	0.000113423699817812	significant	6	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0007165	signal transduction	1842	281	217.98	2.91243553146598e-06	0.000206095264344711	significant	5	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0009311	oligosaccharide metabolic process	138	36	16.33	3.19206466342419e-06	0.00022278862274173	significant	5	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0009312	oligosaccharide biosynthetic process	61	21	7.22	3.44260037461712e-06	0.000227792842969795	significant	6	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0009687	abscisic acid metabolic process	61	21	7.22	3.44260037461712e-06	0.000227792842969795	significant	9	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:1902644	tertiary alcohol metabolic process	61	21	7.22	3.44260037461712e-06	0.000227792842969795	significant	6	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0071215	cellular response to abscisic acid stimu...	402	79	47.57	3.71304588560865e-06	0.000239467959331343	significant	7	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0046470	phosphatidylcholine metabolic process	35	15	4.14	3.83213782722977e-06	0.000244059277871696	significant	8	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0010118	stomatal movement	387	76	45.8	5.77151223625287e-06	0.000358607985898883	significant	3	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0006596	polyamine biosynthetic process	36	15	4.26	5.85127733122949e-06	0.000359183831356798	significant	9	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0009065	glutamine family amino acid catabolic pr...	21	11	2.49	7.07624469913821e-06	0.000424158432260108	significant	10	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0009694	jasmonic acid metabolic process	85	25	10.06	1.05711476996776e-05	0.000626279041044851	significant	8	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0009688	abscisic acid biosynthetic process	51	18	6.04	1.1428459039117e-05	0.000654247177576415	significant	10	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:1902645	tertiary alcohol biosynthetic process	51	18	6.04	1.1428459039117e-05	0.000654247177576415	significant	7	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:1902584	positive regulation of response to water...	22	11	2.6	1.26356409653594e-05	0.000715317674650068	significant	8	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0009408	response to heat	537	97	63.55	1.35102163263822e-05	0.000755864407696204	significant	5	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0046351	disaccharide biosynthetic process	52	18	6.15	1.5554521377724e-05	0.000850638343360178	significant	7	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0048523	negative regulation of cellular process	1114	178	131.83	1.5693818307332e-05	0.000850638343360178	significant	5	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0090502	RNA phosphodiester bond hydrolysis, endo...	103	28	12.19	1.6674256416808e-05	0.000894266699406705	significant	9	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0010119	regulation of stomatal movement	214	47	25.32	1.87514762909893e-05	0.00097488542553664	significant	5	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0006869	lipid transport	161	38	19.05	2.14262996457014e-05	0.0011026969363116	significant	6	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0071370	cellular response to gibberellin stimulu...	121	31	14.32	2.20123705269711e-05	0.00112153027834918	significant	7	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0042754	negative regulation of circadian rhythm	5	5	0.59	2.31390406326847e-05	0.00114459623323814	significant	5	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0050779	RNA destabilization	5	5	0.59	2.31390406326847e-05	0.00114459623323814	significant	10	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0061157	mRNA destabilization	5	5	0.59	2.31390406326847e-05	0.00114459623323814	significant	12	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0043266	regulation of potassium ion transport	20	10	2.37	3.17462487945785e-05	0.0015404489296036	significant	9	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0006560	proline metabolic process	24	11	2.84	3.56527048638777e-05	0.00169766851664913	significant	10	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0008216	spermidine metabolic process	24	11	2.84	3.56527048638777e-05	0.00169766851664913	significant	9	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0031408	oxylipin biosynthetic process	17	9	2.01	4.47591712199551e-05	0.00209218327858414	significant	10	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0006595	polyamine metabolic process	51	17	6.04	4.64236831241952e-05	0.00215026059561613	significant	8	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0010647	positive regulation of cell communicatio...	203	44	24.02	4.75326591601972e-05	0.00218179187766851	significant	6	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0009787	regulation of abscisic acid-activated si...	222	47	26.27	4.98395899509031e-05	0.00220811052869436	significant	9	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:1905957	regulation of cellular response to alcoh...	222	47	26.27	4.98395899509031e-05	0.00220811052869436	significant	7	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0009309	amine biosynthetic process	82	23	9.7	5.39102110788597e-05	0.00234762842262214	significant	6	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0042401	cellular biogenic amine biosynthetic pro...	82	23	9.7	5.39102110788597e-05	0.00234762842262214	significant	8	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0009891	positive regulation of biosynthetic proc...	522	92	61.77	5.77443858155954e-05	0.00247233315739881	significant	6	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0046337	phosphatidylethanolamine metabolic proce...	14	8	1.66	5.90470783139679e-05	0.00250704053341389	significant	8	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0090549	response to carbon starvation	8	6	0.95	6.18551197196553e-05	0.00260456061960036	significant	7	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0048522	positive regulation of cellular process	1150	179	136.09	6.5794340851176e-05	0.00274772267735034	significant	5	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0006556	S-adenosylmethionine biosynthetic proces...	11	7	1.3	6.89877899017971e-05	0.00285766495568826	significant	6	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0042445	hormone metabolic process	385	71	45.56	9.49602408587188e-05	0.00374521802274449	significant	5	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0048878	chemical homeostasis	550	95	65.09	9.55600280582499e-05	0.00374521802274449	significant	5	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0009753	response to jasmonic acid	475	84	56.21	0.000105269483956061	0.00403269188538445	significant	6	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0010087	phloem or xylem histogenesis	125	30	14.79	0.000109152065850912	0.00415022220530148	significant	5	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0009746	response to hexose	186	40	22.01	0.000122444537813685	0.00462114755674611	significant	7	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0032264	IMP salvage	6	5	0.71	0.000125163255404894	0.00466108964543113	significant	13	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0008202	steroid metabolic process	103	26	12.19	0.000127290913469141	0.00469961742119762	significant	5	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0055083	monovalent inorganic anion homeostasis	50	16	5.92	0.000133666678742458	0.00489950883591961	significant	8	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0010143	cutin biosynthetic process	55	17	6.51	0.000134916313078262	0.00490999010809818	significant	6	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0045893	positive regulation of transcription, DN...	390	71	46.15	0.000142669726018653	0.00515533513521303	significant	12	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0009939	positive regulation of gibberellic acid ...	12	7	1.42	0.000148588429119746	0.00525734754420214	significant	11	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0009963	positive regulation of flavonoid biosynt...	12	7	1.42	0.000148588429119746	0.00525734754420214	significant	7	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0031539	positive regulation of anthocyanin metab...	12	7	1.42	0.000148588429119746	0.00525734754420214	significant	7	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0051254	positive regulation of RNA metabolic pro...	433	77	51.24	0.000166644365416302	0.00585553821928316	significant	9	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0042446	hormone biosynthetic process	246	49	29.11	0.000171229694942708	0.00597544723104861	significant	6	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:1901575	organic substance catabolic process	1785	260	211.23	0.000175129088866192	0.00606995039301528	significant	4	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0032504	multicellular organism reproduction	332	62	39.29	0.000178074017677769	0.00613031837883941	significant	3	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0019757	glycosinolate metabolic process	165	36	19.53	0.000192891749075677	0.00647673341024656	significant	7	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0019760	glucosinolate metabolic process	165	36	19.53	0.000192891749075677	0.00647673341024656	significant	8	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0031117	positive regulation of microtubule depol...	4	4	0.47	0.000195763875402938	0.00647673341024656	significant	11	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0031542	positive regulation of anthocyanin biosy...	4	4	0.47	0.000195763875402938	0.00647673341024656	significant	8	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0016125	sterol metabolic process	67	19	7.93	0.000199585715308465	0.00651852063779892	significant	6	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0031324	negative regulation of cellular metaboli...	740	120	87.57	0.000201472271511902	0.00653822435256779	significant	6	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0006561	proline biosynthetic process	16	8	1.89	0.000203199254401701	0.00655253291883966	significant	11	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0034285	response to disaccharide	203	42	24.02	0.000206641830249348	0.00662163600704672	significant	6	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0009744	response to sucrose	197	41	23.31	0.000214102519131208	0.0068178270935844	significant	7	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0046835	carbohydrate phosphorylation	95	24	11.24	0.000224400179793499	0.00710135972700544	significant	7	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0071214	cellular response to abiotic stimulus	458	80	54.2	0.000227506187278182	0.00711131303179348	significant	5	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0048367	shoot system development	1466	217	173.48	0.00024709988369159	0.00767667016712591	significant	6	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0031327	negative regulation of cellular biosynth...	495	85	58.58	0.000263545940378692	0.00813797918926931	significant	7	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0006972	hyperosmotic response	174	37	20.59	0.000272471803037093	0.00836291467755416	significant	5	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0048235	pollen sperm cell differentiation	58	17	6.86	0.000276031790075604	0.00842144892476168	significant	8	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0009723	response to ethylene	379	68	44.85	0.000299337670196062	0.00907812755743415	significant	6	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0048827	phyllome development	924	144	109.34	0.000313170473002194	0.00944144118311349	significant	7	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0006885	regulation of pH	25	10	2.96	0.000320941156797788	0.00957358502990804	significant	9	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0055081	anion homeostasis	109	26	12.9	0.000336901142823314	0.0099797169923534	significant	7	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0006656	phosphatidylcholine biosynthetic process	17	8	2.01	0.000344034883896586	0.00999773330431815	significant	9	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0008295	spermidine biosynthetic process	21	9	2.49	0.000347320666312917	0.00999773330431815	significant	10	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0019759	glycosinolate catabolic process	21	9	2.49	0.000347320666312917	0.00999773330431815	significant	8	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0019762	glucosinolate catabolic process	21	9	2.49	0.000347320666312917	0.00999773330431815	significant	9	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0051172	negative regulation of nitrogen compound...	643	105	76.09	0.000378415562408423	0.0108316139914096	significant	6	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
GO:0006097	glyoxylate cycle	7	5	0.83	0.000395067752350062	0.0111208298244396	significant	9	SRP072216	LEAVES_D-LEAVES_TABA	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_TABA
